Massachusetts, Average Temperature, January-March
Units: Degrees Fahrenheit
Missing: -9999
Date,Value
199903,31.0
200003,31.4
200103,28.3
200203,34.0
200303,25.4
200403,27.1
200503,27.5
200603,32.2
200703,28.8
200803,30.5
200903,27.9
201003,32.2
201103,27.8
201203,36.1
201303,30.3
