Rhode Island, Average Temperature, January-March
Units: Degrees Fahrenheit
Missing: -9999
Date,Value
199903,33.9
200003,34.0
200103,31.4
200203,36.3
200303,28.5
200403,29.7
200503,30.0
200603,34.6
200703,31.6
200803,33.8
200903,30.9
201003,34.4
201103,30.7
201203,38.2
201303,32.6
