Utah, Average Temperature, January-March
Units: Degrees Fahrenheit
Missing: -9999
Date,Value
199903,36.0
200003,35.6
200103,33.1
200203,30.4
200303,35.5
200403,32.5
200503,35.0
200603,32.6
200703,33.3
200803,30.2
200903,34.0
201003,31.6
201103,31.1
201203,35.1
201303,29.5
